Year,Month,SensorName,Snow Water Equivalent (in),Precipitation Accumulation (in),Air Temperature Maximum (degF),Air Temperature Minimum (degF),Air Temperature Average (degF),Precipitation Increment (in),WeekNum
2002,12,Potato Hill,3.08387096774,7.46129032258,31.7419354839,24.4516129032,27.3548387097,0.283870967742,1.06451612903
2002,12,Quartz Peak,3.08387096774,7.46129032258,31.7419354839,24.4516129032,27.3548387097,0.283870967742,1.06451612903
2002,12,Rex River,1.54193548387,13.6419354839,36.4838709677,28.1612903226,31.4516129032,0.270967741935,1.06451612903
2002,12,Salmon Meadows,3.16774193548,4.32580645161,28.1935483871,22.4516129032,25.6451612903,0.212903225806,1.06451612903
2002,12,Sasse Ridge,3.53225806452,7.24193548387,30.3548387097,23.5806451613,26.6129032258,0.3,1.06451612903
2002,12,Sheep Canyon,3.48064516129,25.5580645161,37.064516129,29.1935483871,32.6451612903,0.722580645161,1.06451612903
2002,12,Skookum Creek,0.61935483871,22.7709677419,38.8064516129,31.2903225806,34.5483870968,0.387096774194,1.06451612903
2002,12,Spencer Meadow,3.69032258065,19.4032258065,34.3548387097,28.0322580645,30.935483871,0.587096774194,1.06451612903
2002,12,Spirit Lake,1.37096774194,14.4387096774,39.3548387097,29.935483871,33.7096774194,0.445161290323,1.06451612903
2002,12,Stampede Pass,3.48709677419,9.76129032258,29.2258064516,25.1290322581,27.064516129,0.264516129032,1.06451612903
2002,12,Surprise Lakes,6.42580645161,17.4806451613,31.4193548387,25.7741935484,28.0,0.635483870968,1.06451612903
2002,12,Swamp Creek,1.78387096774,4.34193548387,36.1612903226,27.3548387097,30.8709677419,0.122580645161,1.06451612903
2002,12,Thunder Basin,4.28387096774,9.55806451613,33.1612903226,21.7741935484,26.4516129032,0.283870967742,1.06451612903
2002,12,Tinkham Creek,1.89677419355,12.6903225806,34.3870967742,28.3225806452,30.9677419355,0.296774193548,1.06451612903
2002,12,Touchet,3.16774193548,7.04516129032,36.5483870968,27.2258064516,31.3225806452,0.267741935484,1.06451612903
2002,12,Trough,2.29,5.82333333333,30.7,21.0666666667,25.5,0.236666666667,1.06666666667
2002,12,Upper Wheeler,1.92903225806,5.46451612903,29.6774193548,23.0967741935,26.2580645161,0.21935483871,1.06451612903
2002,12,Waterhole,6.6064516129,14.2258064516,33.2903225806,24.6129032258,28.8387096774,0.435483870968,1.06451612903
2002,12,Wells Creek,3.15161290323,14.0903225806,37.935483871,29.7419354839,33.5161290323,0.406451612903,1.06451612903
2002,12,White Pass ES,3.34516129032,6.55161290323,29.2258064516,23.3548387097,26.064516129,0.322580645161,1.06451612903
2002,2,Alpine Meadows,53.4821428571,109.535714286,39.5357142857,26.6071428571,31.0714285714,0.603571428571,2.39285714286
2002,2,Blewett Pass,10.7714285714,24.8392857143,38.7857142857,21.3928571429,28.6785714286,0.0892857142857,2.39285714286
2002,2,Burnt Mountain,17.6821428571,43.1857142857,40.0357142857,24.9642857143,31.3214285714,0.196428571429,2.39285714286
2002,2,Corral Pass,31.6535714286,40.9785714286,33.5,19.1428571429,25.3928571429,0.207142857143,2.39285714286
2002,2,Cougar Mountain,20.1678571429,61.4285714286,36.7142857143,26.9642857143,31.7857142857,0.278571428571,2.39285714286
2002,2,Dungeness,7.47142857143,36.3178571429,41.6071428571,24.1785714286,30.9285714286,0.142857142857,2.39285714286
2002,2,Elbow Lake,38.5892857143,105.728571429,40.8571428571,26.6785714286,32.4285714286,0.617857142857,2.39285714286
2002,2,Fish Lake,27.2642857143,51.2571428571,38.8571428571,20.2857142857,27.9285714286,0.207142857143,2.39285714286
2002,2,Grouse Camp,18.6178571429,23.225,34.0357142857,15.75,23.6785714286,0.075,2.39285714286
2002,2,Hart's Pass,32.9142857143,41.0535714286,25.9285714286,12.5714285714,18.3571428571,0.321428571429,2.39285714286
2002,2,Huckleberry,6.06428571429,27.1428571429,44.7857142857,25.9285714286,33.0357142857,0.110714285714,2.39285714286
2002,2,June Lake,54.5714285714,132.746428571,41.9285714286,26.9642857143,32.9642857143,0.396428571429,2.39285714286
2002,2,Lone Pine,46.4,81.9107142857,38.6071428571,26.4285714286,31.0357142857,0.325,2.39285714286
2002,2,Lost Horse,19.0,26.0133333333,34.9333333333,18.9333333333,26.2,0.0533333333333,2.6
2002,2,Lyman Lake,54.5535714286,57.7892857143,31.3214285714,14.6428571429,21.1071428571,0.428571428571,2.39285714286
2002,2,Meadows Pass,31.9714285714,61.4892857143,39.3928571429,24.1071428571,31.8571428571,0.225,2.39285714286
2002,2,Morse Lake,44.25,61.9285714286,34.2142857143,15.3928571429,23.9642857143,0.257142857143,2.39285714286
2002,2,Moses Mountain,13.225,15.7107142857,31.0357142857,17.8214285714,23.0,0.075,2.39285714286
2002,2,Mount Crag,25.5214285714,61.1857142857,35.4642857143,23.6428571429,28.7857142857,0.203571428571,2.39285714286
2002,2,Mount Gardner,20.9285714286,68.4214285714,37.2142857143,27.8928571429,32.0,0.310714285714,2.39285714286
2002,2,Mowich,5.3,33.6464285714,44.9285714286,28.9642857143,36.3214285714,0.164285714286,2.39285714286
2002,2,Olallie Meadows,45.125,85.6928571429,33.1071428571,23.9642857143,28.0714285714,0.35,2.39285714286
2002,2,Paradise ,61.4857142857,91.0321428571,37.4642857143,20.4642857143,27.6071428571,0.253571428571,2.39285714286
2002,2,Park Creek Ridge,47.1142857143,53.4714285714,34.0,20.1071428571,25.0714285714,0.396428571429,2.39285714286
2002,2,Pigtail Peak,45.2464285714,56.0285714286,33.0714285714,17.4642857143,24.25,0.235714285714,2.39285714286
2002,2,Pope Ridge,13.5642857143,20.55,35.6071428571,20.2142857143,26.9285714286,0.1,2.39285714286
2002,2,Potato Hill,24.6392857143,36.8357142857,35.9285714286,20.3571428571,25.5714285714,0.139285714286,2.39285714286
2002,2,Quartz Peak,24.6392857143,36.8357142857,35.9285714286,20.3571428571,25.5714285714,0.139285714286,2.39285714286
2002,2,Rex River,39.1964285714,78.8857142857,38.25,25.4642857143,30.8214285714,0.303571428571,2.39285714286
2002,2,Salmon Meadows,8.31071428571,10.325,29.75,18.25,24.1785714286,0.0428571428571,2.39285714286
2002,2,Sasse Ridge,31.6571428571,44.8428571429,37.75,21.25,27.4285714286,0.196428571429,2.39285714286
2002,2,Sheep Canyon,39.2035714286,101.182142857,38.1785714286,25.6785714286,31.25,0.385714285714,2.39285714286
2002,2,Skookum Creek,39.4607142857,93.2928571429,40.75,27.0,33.0,0.5,2.39285714286
2002,2,Spencer Meadow,41.9722222222,78.1,40.2777777778,24.9444444444,32.1666666667,0.15,3.0
2002,2,Spirit Lake,12.5821428571,65.375,39.2142857143,25.8214285714,32.3928571429,0.228571428571,2.39285714286
2002,2,Stampede Pass,43.1928571429,68.6214285714,33.75,22.8214285714,27.1071428571,0.257142857143,2.39285714286
2002,2,Surprise Lakes,44.0928571429,73.5571428571,37.5357142857,22.6071428571,28.8571428571,0.339285714286,2.39285714286
2002,2,Swamp Creek,13.0964285714,30.0035714286,37.8571428571,22.1785714286,29.0714285714,0.25,2.39285714286
2002,2,Thunder Basin,28.1785714286,50.6464285714,37.0357142857,16.0357142857,25.0714285714,0.417857142857,2.39285714286
2002,2,Tinkham Creek,29.8321428571,75.8285714286,38.3214285714,25.5,31.1428571429,0.310714285714,2.39285714286
2002,2,Touchet,31.7037037037,36.5592592593,37.3703703704,22.0740740741,28.4074074074,0.214814814815,2.33333333333
2002,2,Trough,8.22857142857,16.9214285714,32.3571428571,20.7142857143,26.0,0.0607142857143,2.39285714286
2002,2,Upper Wheeler,8.43928571429,16.9571428571,32.75,20.2857142857,26.0357142857,0.0571428571429,2.39285714286
2002,2,Wells Creek,27.9285714286,54.3892857143,38.25,22.8571428571,29.25,0.253571428571,2.39285714286
2002,2,White Pass ES,20.3035714286,31.3464285714,31.7857142857,19.25,25.7142857143,0.125,2.39285714286
2002,3,Alpine Meadows,67.835483871,128.677419355,36.6129032258,26.0967741935,29.7741935484,0.725806451613,2.54838709677
2002,3,Blewett Pass,12.4451612903,28.9161290323,39.9677419355,21.6451612903,28.7741935484,0.174193548387,2.54838709677
2002,3,Burnt Mountain,23.5709677419,50.5032258065,35.9032258065,24.6451612903,29.4516129032,0.316129032258,2.54838709677
2002,3,Corral Pass,37.9193548387,46.8064516129,33.1935483871,17.7096774194,24.0,0.270967741935,2.54838709677
2002,3,Cougar Mountain,25.9290322581,71.7387096774,35.0967741935,26.2580645161,30.1935483871,0.441935483871,2.54838709677
2002,3,Dungeness,9.23333333333,41.36,38.8,23.0,28.8333333333,0.136666666667,2.6
2002,3,Elbow Lake,47.0,122.858064516,39.6774193548,25.5806451613,31.1612903226,0.506451612903,2.54838709677
2002,3,Fish Lake,32.2774193548,58.4258064516,38.8387096774,22.5483870968,29.0,0.238709677419,2.54838709677
2002,3,Grouse Camp,21.2322580645,26.5612903226,35.5483870968,17.1612903226,25.3870967742,0.132258064516,2.54838709677
2002,3,Hart's Pass,43.6580645161,50.6483870968,25.1290322581,11.5806451613,17.9032258065,0.296774193548,2.54838709677
2002,3,Huckleberry,5.91935483871,31.4483870968,43.9032258065,27.3548387097,33.4838709677,0.177419354839,2.54838709677
2002,3,June Lake,61.9548387097,148.374193548,40.4193548387,25.7419354839,31.3870967742,0.667741935484,2.54838709677
2002,3,Lone Pine,55.3677419355,91.7903225806,37.3225806452,25.3548387097,29.8387096774,0.364516129032,2.54838709677
2002,3,Lost Horse,21.7966666667,29.9666666667,35.6333333333,19.0666666667,26.4,0.163333333333,2.5
2002,3,Lyman Lake,68.1903225806,71.5935483871,29.3870967742,15.1935483871,20.9677419355,0.41935483871,2.54838709677
2002,3,Meadows Pass,37.1612903226,70.9548387097,38.3548387097,25.3870967742,30.7096774194,0.412903225806,2.54838709677
2002,3,Morse Lake,51.8290322581,70.4612903226,33.0967741935,17.3870967742,24.5483870968,0.287096774194,2.54838709677
2002,3,Moses Mountain,15.4161290323,18.0612903226,34.0967741935,16.3225806452,23.935483871,0.1,2.54838709677
2002,3,Mount Crag,32.6333333333,68.2133333333,35.8666666667,22.3666666667,28.1666666667,0.266666666667,2.6
2002,3,Mount Gardner,25.0870967742,80.1741935484,37.3225806452,27.4193548387,31.3548387097,0.490322580645,2.54838709677
2002,3,Mowich,3.88709677419,39.135483871,40.1935483871,28.2580645161,33.3548387097,0.222580645161,2.54838709677
2002,3,Olallie Meadows,57.0064516129,99.7806451613,33.3548387097,23.4193548387,27.6129032258,0.603225806452,2.54838709677
2002,3,Paradise ,75.8258064516,103.096774194,36.1935483871,20.064516129,26.0967741935,0.535483870968,2.54838709677
2002,3,Park Creek Ridge,56.6193548387,64.5451612903,32.6451612903,20.0967741935,25.4516129032,0.290322580645,2.54838709677
2002,3,Pigtail Peak,54.6193548387,66.0903225806,32.6451612903,16.9677419355,23.2903225806,0.416129032258,2.54838709677
2002,3,Pope Ridge,16.6483870968,24.3096774194,38.2903225806,21.3225806452,28.9032258065,0.141935483871,2.54838709677
2002,3,Potato Hill,27.8064516129,40.8451612903,35.7741935484,20.064516129,25.8064516129,0.135483870968,2.54838709677
2002,3,Quartz Peak,27.8064516129,40.8451612903,35.7741935484,20.064516129,25.8064516129,0.135483870968,2.54838709677
2002,3,Rex River,48.0129032258,88.7838709677,36.3225806452,24.6451612903,29.2258064516,0.4,2.54838709677
2002,3,Salmon Meadows,9.64193548387,11.9290322581,31.4838709677,19.4838709677,25.5161290323,0.0677419354839,2.54838709677
2002,3,Sasse Ridge,40.2258064516,52.1258064516,39.5161290323,21.2903225806,28.1935483871,0.267741935484,2.54838709677
2002,3,Sheep Canyon,46.6032258065,114.532258065,36.5806451613,24.7096774194,29.6774193548,0.51935483871,2.54838709677
2002,3,Skookum Creek,48.864516129,109.619354839,39.4516129032,26.6129032258,31.3548387097,0.632258064516,2.54838709677
2002,3,Spencer Meadow,49.6419354839,86.6709677419,37.8709677419,24.2580645161,30.2580645161,0.387096774194,2.54838709677
2002,3,Spirit Lake,12.9096774194,73.6806451613,38.2580645161,25.2258064516,30.7741935484,0.322580645161,2.54838709677
2002,3,Stampede Pass,52.3774193548,81.7709677419,34.0,23.2580645161,27.2903225806,0.667741935484,2.54838709677
2002,3,Surprise Lakes,52.8741935484,85.7580645161,37.0967741935,22.6774193548,28.3225806452,0.441935483871,2.54838709677
2002,3,Swamp Creek,18.2322580645,37.0709677419,37.1935483871,22.3870967742,28.9032258065,0.154838709677,2.54838709677
2002,3,Thunder Basin,34.8709677419,62.5193548387,35.8064516129,17.7419354839,25.2580645161,0.270967741935,2.54838709677
2002,3,Tinkham Creek,35.8064516129,86.7387096774,39.0322580645,26.1935483871,30.7096774194,0.454838709677,2.54838709677
2002,3,Touchet,39.4483870968,43.6419354839,38.2580645161,24.0322580645,29.7096774194,0.232258064516,2.54838709677
2002,3,Trough,9.06129032258,19.0,33.1935483871,19.6129032258,25.7741935484,0.0741935483871,2.54838709677
2002,3,Upper Wheeler,9.93870967742,19.1806451613,35.9677419355,21.0967741935,27.6129032258,0.0838709677419,2.54838709677
2002,3,Wells Creek,34.6387096774,61.7258064516,39.7741935484,21.8064516129,28.1935483871,0.245161290323,2.54838709677
2002,3,White Pass ES,25.0483870968,35.9838709677,32.1290322581,21.1935483871,26.2580645161,0.177419354839,2.54838709677
2002,4,Alpine Meadows,77.5833333333,150.67,47.1333333333,30.8333333333,36.1333333333,0.573333333333,2.5
2002,4,Blewett Pass,6.95333333333,32.56,51.0333333333,29.4,38.1333333333,0.1,2.5
2002,4,Burnt Mountain,24.67,58.9466666667,42.7333333333,30.1333333333,35.6333333333,0.206666666667,2.5
2002,4,Corral Pass,44.27,54.16,42.8666666667,24.4666666667,31.8,0.16,2.5
2002,4,Cougar Mountain,28.9,84.4333333333,44.8,31.4,36.9,0.316666666667,2.5
2002,4,Dungeness,6.86666666667,43.9366666667,48.1,30.3,37.0,0.07,2.5
2002,4,Elbow Lake,50.7333333333,138.546666667,50.1333333333,30.6666666667,38.7333333333,0.39,2.5
2002,4,Fish Lake,31.78,63.8333333333,49.1666666667,27.6666666667,35.9666666667,0.133333333333,2.5
2002,4,Grouse Camp,19.9166666667,29.5066666667,45.6333333333,24.9666666667,33.9,0.103333333333,2.5
2002,4,Hart's Pass,50.65,57.0033333333,38.1,21.0333333333,28.2,0.113333333333,2.5
2002,4,Huckleberry,0.526666666667,36.09,51.5,31.6,40.7,0.133333333333,2.5
2002,4,June Lake,63.3133333333,166.986666667,48.7,31.4666666667,38.3333333333,0.55,2.5
2002,4,Lone Pine,58.0766666667,101.236666667,46.5666666667,31.7333333333,36.7666666667,0.25,2.5
2002,4,Lost Horse,18.5166666667,33.24,45.7666666667,27.5,35.4666666667,0.0666666666667,2.5
2002,4,Lyman Lake,82.43,86.04,42.3666666667,19.4333333333,28.1,0.493333333333,2.5
2002,4,Meadows Pass,40.3633333333,81.8533333333,48.1666666667,28.8333333333,37.6333333333,0.256666666667,2.5
2002,4,Morse Lake,55.1666666667,77.0033333333,43.6,24.6,32.8666666667,0.183333333333,2.5
2002,4,Moses Mountain,15.2033333333,20.2133333333,45.2,26.5,34.2333333333,0.05,2.5
2002,4,Mount Crag,34.01,73.5033333333,45.6,29.2666666667,35.7333333333,0.12,2.5
2002,4,Mount Gardner,25.0133333333,94.18,48.4,32.2,38.4,0.353333333333,2.5
2002,4,Mowich,0.55,45.1266666667,47.9333333333,33.3,39.8666666667,0.16,2.5
2002,4,Olallie Meadows,70.7933333333,114.64,43.5333333333,29.9,35.1,0.303333333333,2.5
2002,4,Paradise ,89.1533333333,115.846666667,45.4666666667,25.5,33.4333333333,0.293333333333,2.5
2002,4,Park Creek Ridge,60.5866666667,70.93,44.9666666667,28.4666666667,35.1333333333,0.146666666667,2.5
2002,4,Pigtail Peak,63.94,75.2933333333,43.4333333333,23.8666666667,31.8,0.216666666667,2.5
2002,4,Pope Ridge,13.2333333333,27.5366666667,50.3,28.9666666667,38.1666666667,0.0633333333333,2.5
2002,4,Potato Hill,23.7133333333,44.46,48.5666666667,29.5333333333,36.6333333333,0.0966666666667,2.5
2002,4,Quartz Peak,23.7133333333,44.46,48.5666666667,29.5333333333,36.6333333333,0.0966666666667,2.5
2002,4,Rex River,50.5166666667,100.503333333,46.8,30.4333333333,36.7,0.313333333333,2.5
2002,4,Salmon Meadows,6.9,13.21,40.2333333333,26.9666666667,33.3666666667,0.0133333333333,2.5
2002,4,Sasse Ridge,47.7866666667,58.2333333333,51.6,28.3666666667,37.0,0.14,2.5
2002,4,Sheep Canyon,48.4666666667,129.306666667,45.8333333333,30.2,36.2333333333,0.423333333333,2.5
2002,4,Skookum Creek,55.5833333333,129.72,50.9666666667,31.7666666667,38.7666666667,0.526666666667,2.5
2002,4,Spencer Meadow,49.98,97.2,46.6333333333,28.9666666667,37.1,0.303333333333,2.5
2002,4,Spirit Lake,5.98,81.7466666667,45.5666666667,30.6333333333,37.4,0.183333333333,2.5
2002,4,Stampede Pass,60.5766666667,95.2466666667,45.4,29.8,35.0666666667,0.186666666667,2.5
2002,4,Surprise Lakes,57.3266666667,96.3633333333,45.9,28.3666666667,35.5666666667,0.256666666667,2.5
2002,4,Swamp Creek,14.9033333333,40.9833333333,49.5,29.6666666667,37.8666666667,0.0966666666667,2.5
2002,4,Thunder Basin,36.2366666667,69.9666666667,48.5666666667,25.2666666667,33.8333333333,0.213333333333,2.5
2002,4,Tinkham Creek,38.3,100.263333333,49.7,30.1,36.7,0.34,2.5
2002,4,Touchet,38.7931034483,49.0344827586,47.3448275862,30.1034482759,37.2413793103,0.113793103448,2.55172413793
2002,4,Trough,5.38666666667,21.03,42.8333333333,28.1333333333,34.8,0.11,2.5
2002,4,Upper Wheeler,9.25,21.39,48.2,29.2,36.4333333333,0.116666666667,2.5
2002,4,Wells Creek,38.47,69.1266666667,50.9,28.2333333333,36.6666666667,0.18,2.5
2002,4,White Pass ES,25.6033333333,40.05,42.7333333333,27.6333333333,33.6333333333,0.1,2.5
2002,5,Alpine Meadows,58.4193548387,164.606451613,50.6451612903,32.8387096774,38.8064516129,0.416129032258,2.54838709677
2002,5,Blewett Pass,0.0548387096774,34.9838709677,55.6451612903,33.064516129,43.1290322581,0.041935483871,2.54838709677
2002,5,Burnt Mountain,15.9032258065,63.2258064516,47.5806451613,32.8709677419,39.0,0.106451612903,2.54838709677
2002,5,Corral Pass,43.5,58.1258064516,45.6451612903,27.4193548387,34.7419354839,0.0903225806452,2.54838709677
2002,5,Cougar Mountain,21.4419354839,91.9064516129,49.0967741935,34.2580645161,40.4516129032,0.203225806452,2.54838709677
2002,5,Dungeness,0.0129032258065,45.864516129,48.1612903226,32.5161290323,38.9677419355,0.0516129032258,2.54838709677
2002,5,Elbow Lake,37.9709677419,146.716129032,54.2580645161,34.4516129032,42.5483870968,0.21935483871,2.54838709677
2002,5,Fish Lake,19.3677419355,66.5612903226,53.1935483871,30.064516129,39.064516129,0.0483870967742,2.54838709677
2002,5,Grouse Camp,8.7064516129,32.0967741935,50.6774193548,28.9032258065,38.7741935484,0.0548387096774,2.54838709677
2002,5,Hart's Pass,48.5766666667,60.2166666667,41.9666666667,25.8,32.9,0.0966666666667,2.5
2002,5,Huckleberry,0.0,39.2419354839,55.0967741935,36.1935483871,45.2580645161,0.0838709677419,2.54838709677
2002,5,June Lake,50.0193548387,175.983870968,54.0,34.064516129,42.1612903226,0.222580645161,2.54838709677
2002,5,Lone Pine,51.3064516129,104.751612903,48.7741935484,34.2580645161,40.064516129,0.0483870967742,2.54838709677
2002,5,Lost Horse,3.32580645161,34.6806451613,50.2580645161,31.4516129032,40.1612903226,0.0483870967742,2.54838709677
2002,5,Lyman Lake,85.3612903226,94.135483871,46.5161290323,23.2903225806,31.5483870968,0.11935483871,2.54838709677
2002,5,Meadows Pass,25.9838709677,88.1225806452,52.2258064516,31.2258064516,40.8387096774,0.161290322581,2.54838709677
2002,5,Morse Lake,44.2709677419,81.5548387097,46.6451612903,27.5161290323,35.9677419355,0.116129032258,2.54838709677
2002,5,Moses Mountain,4.09032258065,21.5741935484,50.3548387097,31.7741935484,39.7741935484,0.0451612903226,2.54838709677
2002,5,Mount Crag,27.3032258065,76.7806451613,46.6774193548,31.7096774194,37.8387096774,0.106451612903,2.54838709677
2002,5,Mount Gardner,13.6129032258,102.003225806,53.6129032258,35.8709677419,42.5161290323,0.187096774194,2.54838709677
2002,5,Mowich,0.0,49.4612903226,53.2580645161,36.2258064516,43.4193548387,0.132258064516,2.54838709677
2002,5,Olallie Meadows,69.7451612903,121.116129032,48.6129032258,32.6129032258,38.8709677419,0.158064516129,2.54838709677
2002,5,Paradise ,93.7161290323,121.503225806,50.3225806452,29.0322580645,37.2580645161,0.132258064516,2.54838709677
2002,5,Park Creek Ridge,46.9709677419,73.6967741935,48.4838709677,32.5806451613,39.5483870968,0.0516129032258,2.54838709677
2002,5,Pigtail Peak,59.2516129032,80.6258064516,46.8064516129,27.2580645161,35.5483870968,0.135483870968,2.54838709677
2002,5,Pope Ridge,1.11612903226,28.5387096774,57.2903225806,33.2580645161,44.4193548387,0.0161290322581,2.54838709677
2002,5,Potato Hill,11.0064516129,47.2387096774,53.4193548387,34.7096774194,42.2580645161,0.125806451613,2.54838709677
2002,5,Quartz Peak,11.0064516129,47.2387096774,53.4193548387,34.7096774194,42.2580645161,0.125806451613,2.54838709677
2002,5,Rex River,39.3161290323,107.377419355,50.7741935484,33.4838709677,40.2258064516,0.18064516129,2.54838709677
2002,5,Salmon Meadows,0.0129032258065,14.0741935484,44.9677419355,30.9677419355,37.8064516129,0.0548387096774,2.54838709677
2002,5,Sasse Ridge,36.3290322581,61.4870967742,57.4516129032,31.8064516129,41.5161290323,0.0774193548387,2.54838709677
2002,5,Sheep Canyon,40.5419354839,137.638709677,48.8709677419,32.6774193548,39.5161290323,0.238709677419,2.54838709677
2002,5,Skookum Creek,44.6,142.222580645,54.6774193548,34.5483870968,42.1935483871,0.38064516129,2.54838709677
2002,5,Spencer Meadow,30.8967741935,102.093548387,51.5483870968,31.5161290323,40.8064516129,0.129032258065,2.54838709677
2002,5,Spirit Lake,0.0,86.1806451613,50.7741935484,34.8709677419,42.0967741935,0.122580645161,2.54838709677
2002,5,Stampede Pass,53.9387096774,100.909677419,50.4516129032,33.0,39.0967741935,0.177419354839,2.54838709677
2002,5,Surprise Lakes,49.2161290323,101.787096774,51.8064516129,31.5483870968,39.8387096774,0.145161290323,2.54838709677
2002,5,Swamp Creek,1.75161290323,42.5741935484,52.6451612903,32.1612903226,41.4516129032,0.0322580645161,2.54838709677
2002,5,Thunder Basin,27.3548387097,74.1903225806,52.9032258065,27.2580645161,36.8387096774,0.0870967741935,2.54838709677
2002,5,Tinkham Creek,29.5419354839,108.067741935,52.5483870968,31.7419354839,38.8709677419,0.209677419355,2.54838709677
2002,5,Touchet,24.6548387097,52.1419354839,52.5483870968,34.7741935484,42.1612903226,0.0935483870968,2.54838709677
2002,5,Trough,0.28064516129,23.6838709677,48.4516129032,32.3548387097,39.9032258065,0.0354838709677,2.54838709677
2002,5,Upper Wheeler,2.37419354839,24.3096774194,54.6129032258,33.4516129032,42.3870967742,0.0451612903226,2.54838709677
2002,5,Wells Creek,29.4580645161,73.8967741935,53.064516129,31.6774193548,40.0,0.167741935484,2.54838709677
2002,5,White Pass ES,17.8322580645,42.2451612903,46.2903225806,30.3225806452,36.6451612903,0.0548387096774,2.54838709677
2002,6,Alpine Meadows,14.8333333333,173.763333333,59.6666666667,39.5,47.1,0.3,2.5
2002,6,Blewett Pass,0.0,36.0533333333,68.3333333333,43.0333333333,54.5,0.04,2.5
2002,6,Burnt Mountain,0.153333333333,67.3266666667,57.3333333333,42.5666666667,50.0,0.24,2.5
2002,6,Corral Pass,24.2733333333,60.5133333333,56.8333333333,36.9333333333,45.3,0.0633333333333,2.5
2002,6,Cougar Mountain,2.58666666667,96.8266666667,60.9666666667,43.0333333333,51.4333333333,0.173333333333,2.5
2002,6,Dungeness,0.0,46.8586206897,61.6206896552,42.2413793103,50.5517241379,0.00689655172414,2.44827586207
2002,6,Elbow Lake,7.63333333333,152.026666667,65.8666666667,43.6,53.6666666667,0.19,2.5
2002,6,Fish Lake,1.02,68.0133333333,67.4666666667,37.4333333333,50.4666666667,0.113333333333,2.5
2002,6,Grouse Camp,0.0,33.7433333333,62.3,38.9,49.9,0.03,2.5
2002,6,Hart's Pass,23.224137931,62.3172413793,54.6206896552,36.6551724138,45.0689655172,0.0448275862069,2.55172413793
2002,6,Huckleberry,0.0,41.3133333333,66.4333333333,43.3,55.0666666667,0.05,2.5
2002,6,June Lake,11.0766666667,181.633333333,62.9333333333,43.0,52.2,0.19,2.5
2002,6,Lone Pine,27.0666666667,106.096666667,59.9666666667,43.6333333333,50.4333333333,0.0566666666667,2.5
2002,6,Lost Horse,0.0,36.0466666667,62.8333333333,41.7333333333,51.7666666667,0.0366666666667,2.5
2002,6,Lyman Lake,54.58,99.9433333333,60.1333333333,34.4666666667,44.1333333333,0.19,2.5
2002,6,Meadows Pass,2.27,91.8366666667,62.7333333333,37.9,50.1333333333,0.13,2.5
2002,6,Morse Lake,20.2866666667,83.9733333333,56.5333333333,35.1,44.7666666667,0.08,2.5
2002,6,Moses Mountain,0.0,23.2366666667,64.3333333333,43.2333333333,52.2,0.0533333333333,2.5
2002,6,Mount Crag,7.57666666667,78.56,59.1333333333,41.7,49.5,0.04,2.5
2002,6,Mount Gardner,0.0,107.023333333,65.4666666667,44.3333333333,53.4,0.203333333333,2.5
2002,6,Mowich,0.0,52.4566666667,64.2,44.8,54.0333333333,0.0866666666667,2.5
2002,6,Olallie Meadows,33.2166666667,124.706666667,58.6,41.0333333333,48.7,0.106666666667,2.5
2002,6,Paradise ,69.74,124.926666667,60.4333333333,37.7333333333,47.4666666667,0.136666666667,2.5
2002,6,Park Creek Ridge,10.2366666667,75.14,60.9333333333,42.9,51.2333333333,0.0566666666667,2.5
2002,6,Pigtail Peak,26.5466666667,83.49,56.7333333333,36.5333333333,45.7666666667,0.0933333333333,2.5
2002,6,Pope Ridge,0.0,29.07,70.3666666667,42.4,55.5666666667,0.02,2.5
2002,6,Potato Hill,0.0,50.47,65.8333333333,46.6333333333,55.0666666667,0.0866666666667,2.5
2002,6,Quartz Peak,0.0,50.47,65.8333333333,46.6333333333,55.0666666667,0.0866666666667,2.5
2002,6,Rex River,6.17,111.833333333,59.2,41.6,50.3,0.163333333333,2.5
2002,6,Salmon Meadows,0.0,15.1633333333,54.1666666667,37.8333333333,46.0,0.0266666666667,2.5
2002,6,Sasse Ridge,4.81785714286,63.3785714286,69.0714285714,41.7142857143,53.1785714286,0.0464285714286,2.39285714286
2002,6,Sheep Canyon,14.4633333333,143.276666667,58.7666666667,41.3666666667,49.5,0.18,2.5
2002,6,Skookum Creek,9.43666666667,150.79,63.2333333333,43.4666666667,52.7,0.24,2.5
2002,6,Spencer Meadow,1.82,105.253333333,63.1333333333,39.7666666667,51.4666666667,0.0966666666667,2.5
2002,6,Spirit Lake,0.0,88.5666666667,61.5333333333,43.8666666667,52.6,0.08,2.5
2002,6,Stampede Pass,21.0633333333,104.656666667,61.3666666667,41.0666666667,48.9,0.123333333333,2.5
2002,6,Surprise Lakes,18.03,105.31,62.6,40.1666666667,49.6,0.136666666667,2.5
2002,6,Swamp Creek,0.0,43.55,63.9333333333,38.7666666667,50.9,0.0433333333333,2.5
2002,6,Thunder Basin,6.6,76.73,63.0666666667,33.1333333333,44.0666666667,0.08,2.5
2002,6,Tinkham Creek,6.62,113.56,63.7333333333,36.5333333333,47.0333333333,0.186666666667,2.5
2002,6,Touchet,0.47,54.97,61.9666666667,44.6,52.7,0.123333333333,2.5
2002,6,Trough,0.0,25.02,60.5,44.0,51.9333333333,0.04,2.5
